,fname,label,manually_verified,fold
4790,8186d966.wav,Knock,0,3
4791,8187a4ec.wav,Gong,1,4
4792,81982d20.wav,Bark,0,1
4793,819c9993.wav,Fireworks,0,3
4794,819f0f9d.wav,Cough,0,1
4795,81a8919b.wav,Laughter,1,1
4796,81b285ba.wav,Chime,1,3
4797,81b607de.wav,Acoustic_guitar,0,4
4798,81be79f6.wav,Flute,1,3
4799,81c569b4.wav,Fireworks,1,2
4800,81c62db2.wav,Double_bass,0,2
4801,81c75486.wav,Microwave_oven,0,2
4802,81cb6681.wav,Clarinet,0,2
4803,81d516e0.wav,Meow,1,4
4804,81d5d2c1.wav,Double_bass,0,2
4805,81d6c294.wav,Cough,0,2
4806,81d9f077.wav,Cello,1,2
4807,81db9098.wav,Bass_drum,0,4
4808,81dcd25b.wav,Writing,0,3
4809,81debe3a.wav,Bark,0,2
4810,81e56a0f.wav,Violin_or_fiddle,1,1
4811,81ec0f35.wav,Tambourine,1,3
4812,81ec2e65.wav,Acoustic_guitar,0,1
4813,81ef75df.wav,Clarinet,0,3
4814,81f0b550.wav,Cough,0,2
4815,81f0cefe.wav,Double_bass,0,1
4816,81f0d826.wav,Squeak,0,1
4817,81f64557.wav,Knock,1,1
4818,820a35a5.wav,Tambourine,1,2
4819,820bcee9.wav,Bass_drum,1,1
4820,820ca779.wav,Flute,0,3
4821,820f3645.wav,Saxophone,1,1
4822,8217f351.wav,Clarinet,0,3
4823,8226f95f.wav,Squeak,0,3
4824,822956ab.wav,Gong,0,2
4825,822fdbff.wav,Violin_or_fiddle,1,1
4826,8231db6e.wav,Hi-hat,1,3
4827,823e3be5.wav,Acoustic_guitar,1,2
4828,8241c38c.wav,Harmonica,1,3
4829,8245f614.wav,Harmonica,0,4
4830,824c69d3.wav,Violin_or_fiddle,1,3
4831,824ec543.wav,Drawer_open_or_close,0,3
4832,825a9c77.wav,Applause,0,3
4833,825d767e.wav,Tearing,0,1
4834,8260494e.wav,Knock,0,3
4835,82689427.wav,Cello,0,1
4836,826f23dd.wav,Acoustic_guitar,1,3
4837,82727fe8.wav,Trumpet,0,1
4838,827d48f9.wav,Cough,0,3
4839,827ea9af.wav,Fart,1,2
4840,8284f3a9.wav,Hi-hat,0,4
4841,828b5e00.wav,Cough,0,1
4842,82906bfa.wav,Shatter,0,1
4843,82a8bcd4.wav,Writing,0,1
4844,82aa2d0a.wav,Harmonica,1,3
4845,82b513fe.wav,Violin_or_fiddle,1,3
4846,82c11a88.wav,Violin_or_fiddle,1,4
4847,82c4cf74.wav,Snare_drum,0,2
4848,82c64894.wav,Fart,0,2
4849,82ce8f1a.wav,Knock,0,1
4850,82d058e2.wav,Fireworks,0,4
4851,82d4fb44.wav,Snare_drum,1,2
4852,82d58fa4.wav,Clarinet,1,4
4853,82dcb7ef.wav,Violin_or_fiddle,0,4
4854,82df2d57.wav,Bass_drum,0,4
4855,82e480d5.wav,Oboe,1,2
4856,82ecb65c.wav,Acoustic_guitar,1,2
4857,82ee1adc.wav,Finger_snapping,0,3
4858,82eec9f2.wav,Computer_keyboard,0,1
4859,82ef1c9a.wav,Snare_drum,0,2
4860,82f235fc.wav,Drawer_open_or_close,0,4
4861,82f36657.wav,Glockenspiel,0,1
4862,82f9184f.wav,Clarinet,0,1
4863,82fa96a7.wav,Acoustic_guitar,1,1
4864,82feeab8.wav,Bass_drum,0,3
4865,8316af6a.wav,Hi-hat,1,1
4866,831812ad.wav,Writing,0,3
4867,831c3001.wav,Flute,0,2
4868,831efaf7.wav,Clarinet,0,4
4869,833284de.wav,Computer_keyboard,1,1
4870,8332e01d.wav,Double_bass,1,4
4871,83375e41.wav,Burping_or_eructation,0,4
4872,8342e575.wav,Shatter,0,3
4873,8343332e.wav,Tearing,1,1
4874,834b44c2.wav,Knock,0,1
4875,834ccf9d.wav,Oboe,1,2
4876,834d358a.wav,Shatter,0,4
4877,83600384.wav,Bark,0,2
4878,837d1343.wav,Squeak,1,3
4879,8388fbb9.wav,Fart,0,3
4880,838edf19.wav,Fart,1,2
4881,8393f945.wav,Laughter,0,1
4882,83953b78.wav,Shatter,0,1
4883,8396ddd8.wav,Clarinet,0,2
4884,83990ed1.wav,Cough,0,1
4885,83ad3ffd.wav,Tambourine,0,3
4886,83bd40b1.wav,Saxophone,1,2
4887,83be8d1d.wav,Harmonica,1,3
4888,83bf905c.wav,Saxophone,1,2
4889,83c2f33a.wav,Knock,0,4
4890,83c3d42b.wav,Fireworks,1,4
4891,83c449b0.wav,Acoustic_guitar,0,4
4892,83c8ac52.wav,Snare_drum,0,2
4893,83cdded0.wav,Flute,0,1
4894,83dfe2f2.wav,Hi-hat,0,3
4895,83ee99c0.wav,Burping_or_eructation,1,2
4896,83f17580.wav,Applause,0,3
4897,8400fd89.wav,Oboe,1,3
4898,84043116.wav,Bass_drum,0,1
4899,84298f51.wav,Tearing,0,4
4900,843035cc.wav,Shatter,1,1
4901,843f7c2f.wav,Trumpet,0,2
4902,84404ec9.wav,Clarinet,0,3
4903,844467e9.wav,Oboe,0,3
4904,844da63b.wav,Hi-hat,1,2
4905,84658e7e.wav,Fart,1,3
4906,8473a4d6.wav,Knock,0,3
4907,847ffe2b.wav,Shatter,0,3
4908,848299ba.wav,Cowbell,0,2
4909,84894270.wav,Violin_or_fiddle,0,4
4910,848d442c.wav,Violin_or_fiddle,0,1
4911,848faca3.wav,Violin_or_fiddle,1,4
4912,849aaba0.wav,Gong,0,2
4913,849b45e8.wav,Applause,0,4
4914,849d97d6.wav,Double_bass,0,1
4915,84a731ba.wav,Drawer_open_or_close,1,1
4916,84a7f354.wav,Clarinet,0,2
4917,84a94600.wav,Drawer_open_or_close,1,2
4918,84ac80e6.wav,Squeak,0,2
4919,84b379fe.wav,Fart,0,1
4920,84ba894c.wav,Saxophone,1,1
4921,84c51120.wav,Tearing,0,3
4922,84c521bf.wav,Saxophone,1,3
4923,84d0e459.wav,Tambourine,1,2
4924,84d59369.wav,Gunshot_or_gunfire,1,3
4925,84d625e6.wav,Trumpet,0,1
4926,84d8c795.wav,Oboe,0,2
4927,84e54455.wav,Saxophone,1,2
4928,84e9c4e0.wav,Writing,0,4
4929,84eb2d7f.wav,Tambourine,0,1
4930,84f46494.wav,Clarinet,1,3
4931,84f5b84b.wav,Flute,1,2
4932,851eef4a.wav,Fireworks,1,4
4933,85283172.wav,Bark,0,4
4934,85313bfa.wav,Meow,0,2
4935,8536c75e.wav,Burping_or_eructation,0,1
4936,85395673.wav,Trumpet,1,1
4937,853c5a08.wav,Cello,1,2
4938,853c629f.wav,Writing,1,1
4939,85400833.wav,Knock,0,3
4940,8545f769.wav,Tearing,0,3
4941,85470ae2.wav,Squeak,1,3
4942,85516706.wav,Applause,1,4
4943,85558d98.wav,Laughter,0,1
4944,8558d866.wav,Flute,1,1
4945,856c065c.wav,Keys_jangling,0,4
4946,856e5b54.wav,Finger_snapping,0,3
4947,856ef8d7.wav,Double_bass,0,1
4948,8577216f.wav,Scissors,0,1
4949,85830943.wav,Shatter,1,2
4950,85834e0b.wav,Flute,1,1
4951,8585a392.wav,Clarinet,1,2
4952,858c074f.wav,Laughter,0,3
4953,8599f0a2.wav,Saxophone,1,2
4954,859d1f98.wav,Gong,0,2
4955,85a9afc9.wav,Cowbell,0,2
4956,85b224b5.wav,Cough,0,2
4957,85b3260e.wav,Oboe,1,2
4958,85b3b38d.wav,Violin_or_fiddle,1,4
4959,85bd7e1b.wav,Violin_or_fiddle,1,1
4960,85cbd616.wav,Squeak,1,3
4961,85cf80fa.wav,Scissors,0,4
4962,85d0c016.wav,Tambourine,0,2
4963,85d6a7d2.wav,Flute,1,1
4964,85d825f1.wav,Double_bass,0,4
4965,85db997c.wav,Oboe,0,2
4966,85dc51de.wav,Oboe,0,2
4967,85e1bc86.wav,Scissors,0,1
4968,85e3073f.wav,Saxophone,1,4
4969,85ed4220.wav,Acoustic_guitar,0,3
4970,85f0bac3.wav,Bus,0,4
4971,85fad626.wav,Gong,1,1
4972,85fd2b40.wav,Clarinet,0,2
4973,8603a913.wav,Squeak,0,1
4974,8606ec28.wav,Bark,1,4
4975,8607ea02.wav,Telephone,1,4
4976,860a2f2e.wav,Saxophone,1,2
4977,86154cb7.wav,Violin_or_fiddle,0,1
4978,862dfdbc.wav,Cowbell,0,2
4979,86392626.wav,Knock,1,1
4980,863b0255.wav,Oboe,1,4
4981,864b28d3.wav,Fireworks,0,4
4982,8650e7fd.wav,Acoustic_guitar,0,2
4983,865defec.wav,Gong,1,3
4984,8660a1b7.wav,Bus,0,3
4985,8667eeef.wav,Writing,0,3
4986,86692bfd.wav,Bark,1,1
4987,8674c96e.wav,Flute,0,3
4988,8680253f.wav,Scissors,1,1
4989,868622f3.wav,Laughter,0,2
4990,86881793.wav,Harmonica,1,2
4991,868db11e.wav,Double_bass,0,2
4992,86a9ffb6.wav,Computer_keyboard,0,3
4993,86bb7902.wav,Applause,0,2
4994,86db4afb.wav,Double_bass,0,1
4995,86df2de7.wav,Drawer_open_or_close,0,2
4996,86e11409.wav,Fireworks,0,2
4997,86e8698a.wav,Violin_or_fiddle,0,1
4998,86e9e5a2.wav,Keys_jangling,1,4
4999,86f881f3.wav,Double_bass,0,3
5000,86fac849.wav,Laughter,1,4
5001,86fb0077.wav,Harmonica,1,2
5002,87039812.wav,Hi-hat,1,1
5003,87065860.wav,Oboe,1,4
5004,8708ffe8.wav,Clarinet,0,2
5005,87192927.wav,Applause,0,3
5006,871c860e.wav,Bark,0,4
5007,87286ca4.wav,Saxophone,1,3
5008,87389ed4.wav,Violin_or_fiddle,0,4
5009,874959d9.wav,Clarinet,1,2
5010,8755f4f5.wav,Laughter,0,3
5011,87608845.wav,Gong,1,1
5012,8767dfe3.wav,Laughter,0,1
5013,876cd66b.wav,Meow,0,4
5014,876fee0d.wav,Burping_or_eructation,0,4
5015,876ff433.wav,Gong,0,4
5016,877cf83e.wav,Knock,1,2
5017,8790323b.wav,Gong,0,4
5018,879796a5.wav,Double_bass,0,4
5019,879ca7a3.wav,Shatter,0,3
5020,879ed758.wav,Telephone,1,2
5021,87a12c75.wav,Bark,1,1
5022,87a2b293.wav,Hi-hat,1,4
5023,87b9435b.wav,Scissors,0,4
5024,87d039f6.wav,Electric_piano,1,3
5025,87e8ae71.wav,Violin_or_fiddle,1,2
5026,87f61fc5.wav,Tearing,0,4
5027,87f9edd8.wav,Writing,0,2
5028,87fc1fad.wav,Applause,1,4
5029,87fc3b03.wav,Squeak,0,2
5030,880c48fa.wav,Acoustic_guitar,0,3
5031,880ddc3a.wav,Hi-hat,0,4
5032,880f4f68.wav,Tambourine,1,3
5033,881ef01f.wav,Fireworks,1,4
5034,882d631c.wav,Knock,0,3
5035,884395c9.wav,Shatter,0,3
5036,88472317.wav,Tambourine,0,4
5037,88482f9c.wav,Knock,0,4
5038,88500b88.wav,Cello,1,3
5039,88507406.wav,Trumpet,1,4
5040,8855b468.wav,Fart,0,4
5041,8861d942.wav,Tearing,0,2
5042,8863113b.wav,Writing,0,3
5043,8865cc0e.wav,Computer_keyboard,0,3
5044,886f3b89.wav,Tearing,0,3
5045,887435e1.wav,Gunshot_or_gunfire,1,1
5046,88780eac.wav,Bass_drum,1,2
5047,88811cbe.wav,Glockenspiel,0,3
5048,888cff5e.wav,Drawer_open_or_close,0,3
5049,88928a07.wav,Burping_or_eructation,0,2
5050,889a0bc2.wav,Violin_or_fiddle,1,1
5051,889edf2f.wav,Violin_or_fiddle,1,2
5052,88ac1360.wav,Acoustic_guitar,0,3
5053,88c42e27.wav,Gong,1,1
5054,88cb5fa7.wav,Gunshot_or_gunfire,1,1
5055,88dbcd44.wav,Keys_jangling,1,2
5056,88e24910.wav,Tambourine,0,3
5057,88e792b8.wav,Laughter,1,4
5058,88e99f1c.wav,Laughter,0,1
5059,88f4eb4d.wav,Bass_drum,0,3
5060,88fd411f.wav,Snare_drum,0,1
5061,89055011.wav,Violin_or_fiddle,1,4
5062,8916ffcd.wav,Clarinet,1,2
5063,892505e9.wav,Double_bass,0,3
5064,89269203.wav,Flute,0,3
5065,8928d1c6.wav,Bus,1,1
5066,892a2db5.wav,Electric_piano,1,4
5067,893427c3.wav,Gong,0,1
5068,893af25d.wav,Writing,0,2
5069,89462d3b.wav,Flute,0,4
5070,894fd536.wav,Squeak,0,4
5071,89515baf.wav,Meow,1,4
5072,8952eee3.wav,Laughter,0,4
5073,896797e3.wav,Computer_keyboard,1,4
5074,897eed84.wav,Cello,0,4
5075,897fc1c4.wav,Chime,1,1
5076,8986cced.wav,Flute,1,2
5077,8987511f.wav,Acoustic_guitar,0,3
5078,898a757e.wav,Applause,0,2
5079,899e2e78.wav,Fart,0,4
5080,899eb17b.wav,Applause,0,3
5081,89a058e2.wav,Acoustic_guitar,0,3
5082,89a645fe.wav,Tearing,0,4
5083,89adfd2e.wav,Violin_or_fiddle,0,1
5084,89affc19.wav,Cough,0,2
5085,89b17560.wav,Microwave_oven,1,3
5086,89c2111f.wav,Double_bass,0,2
5087,89c5c01b.wav,Harmonica,1,3
5088,89d12569.wav,Flute,0,2
5089,89d16dbb.wav,Trumpet,1,2
5090,89d4119c.wav,Oboe,1,3
5091,89da251b.wav,Fireworks,0,2
5092,89e2578a.wav,Applause,0,2
5093,89e543b0.wav,Laughter,0,2
5094,89f13bb9.wav,Bus,0,2
5095,89f33989.wav,Clarinet,0,2
5096,89f8b625.wav,Tambourine,0,4
5097,8a05af88.wav,Chime,1,1
5098,8a11b736.wav,Laughter,0,1
5099,8a13412a.wav,Tearing,0,3
5100,8a2f4e19.wav,Acoustic_guitar,1,1
5101,8a364f26.wav,Applause,1,4
5102,8a3e5147.wav,Clarinet,0,1
5103,8a45aa41.wav,Gunshot_or_gunfire,1,3
5104,8a4d0d1e.wav,Hi-hat,1,2
5105,8a4fce15.wav,Fireworks,0,4
5106,8a635ff8.wav,Tambourine,1,3
5107,8a68f631.wav,Saxophone,1,1
5108,8a6ad56f.wav,Cello,0,4
5109,8a6c6627.wav,Snare_drum,0,3
5110,8a739529.wav,Cowbell,0,4
5111,8a843f42.wav,Snare_drum,1,4
5112,8a853191.wav,Telephone,1,2
5113,8a8a9e60.wav,Finger_snapping,1,1
5114,8a9c77de.wav,Bark,0,4
5115,8aaada9f.wav,Clarinet,0,3
5116,8aab3694.wav,Cowbell,1,1
5117,8ac249cc.wav,Bass_drum,1,3
5118,8ad0ed99.wav,Finger_snapping,1,4
5119,8ad14a86.wav,Hi-hat,0,3
5120,8ae50c6c.wav,Fireworks,1,4
5121,8ae68e01.wav,Flute,0,2
5122,8ae899e7.wav,Telephone,1,2
5123,8aeb76f4.wav,Burping_or_eructation,0,4
5124,8af3c40f.wav,Cello,1,3
5125,8b0408b1.wav,Trumpet,0,3
5126,8b12ea14.wav,Burping_or_eructation,0,4
5127,8b14e805.wav,Snare_drum,1,4
5128,8b28686b.wav,Writing,1,2
5129,8b33f120.wav,Clarinet,0,2
5130,8b3be47e.wav,Oboe,0,3
5131,8b466188.wav,Scissors,1,2
5132,8b49f457.wav,Finger_snapping,0,2
5133,8b563f92.wav,Oboe,0,3
5134,8b5798fc.wav,Laughter,0,3
5135,8b5d8ca5.wav,Flute,0,4
5136,8b5fbd09.wav,Fart,0,1
5137,8b613dd2.wav,Gunshot_or_gunfire,1,3
5138,8b65c98b.wav,Saxophone,1,4
5139,8b68eef8.wav,Microwave_oven,0,4
5140,8b6a16de.wav,Bass_drum,1,4
5141,8b76e49d.wav,Cough,0,1
5142,8b774232.wav,Knock,0,2
5143,8b911fb3.wav,Trumpet,0,2
5144,8ba4228c.wav,Shatter,0,2
5145,8bace939.wav,Knock,0,2
5146,8bbd48e2.wav,Trumpet,1,2
5147,8bc4df93.wav,Clarinet,0,1
5148,8bc9a0b0.wav,Keys_jangling,0,2
5149,8bd07e1d.wav,Squeak,0,2
5150,8bd43789.wav,Cough,0,3
5151,8bd786e4.wav,Tearing,0,2
5152,8bd954b8.wav,Cello,0,2
5153,8bdab359.wav,Fireworks,0,2
5154,8bf04217.wav,Applause,0,3
5155,8bf2660c.wav,Tambourine,1,2
5156,8bf73516.wav,Trumpet,0,2
5157,8bff2f37.wav,Finger_snapping,0,1
5158,8c048e36.wav,Gong,0,2
5159,8c0e42bb.wav,Computer_keyboard,1,2
5160,8c1a31cf.wav,Applause,0,1
5161,8c1d4c50.wav,Violin_or_fiddle,1,4
5162,8c214788.wav,Snare_drum,0,4
5163,8c3697ba.wav,Chime,0,4
5164,8c3aab76.wav,Oboe,0,1
5165,8c3c2bee.wav,Tearing,0,1
5166,8c452b56.wav,Flute,1,1
5167,8c4c25d9.wav,Laughter,1,4
5168,8c4d172c.wav,Knock,0,2
5169,8c4e655a.wav,Fireworks,0,1
5170,8c525564.wav,Clarinet,0,1
5171,8c593c6e.wav,Fireworks,0,1
5172,8c5de0f8.wav,Meow,0,4
5173,8c639bdb.wav,Shatter,0,2
5174,8c70ed9b.wav,Knock,0,4
5175,8c78be1b.wav,Snare_drum,0,4
5176,8c7b4f0e.wav,Telephone,1,1
5177,8c7f9a97.wav,Fart,0,3
5178,8c8112f6.wav,Clarinet,0,3
5179,8c864a74.wav,Hi-hat,0,4
5180,8c880b2a.wav,Trumpet,0,4
5181,8c955bf1.wav,Finger_snapping,1,3
5182,8c9da787.wav,Violin_or_fiddle,1,3
5183,8c9db47d.wav,Drawer_open_or_close,0,1
5184,8ca18c58.wav,Oboe,0,3
5185,8cb2b991.wav,Hi-hat,0,2
5186,8cc1f61d.wav,Trumpet,0,3
5187,8cc7897c.wav,Bark,1,4
5188,8cce99fa.wav,Telephone,1,1
5189,8cd1bd28.wav,Fart,0,3
5190,8cd809d3.wav,Hi-hat,1,2
5191,8ce07f01.wav,Harmonica,1,4
5192,8ce2e863.wav,Double_bass,1,1
5193,8ce4c32b.wav,Oboe,1,4
5194,8cec30c7.wav,Fart,0,3
5195,8cfbfd2c.wav,Bass_drum,0,4
5196,8d089129.wav,Bark,0,1
5197,8d0d7231.wav,Double_bass,0,1
5198,8d1109d2.wav,Gunshot_or_gunfire,1,2
5199,8d1c02e7.wav,Tearing,0,2
5200,8d1e3202.wav,Gong,0,1
5201,8d314fba.wav,Oboe,1,4
5202,8d31e024.wav,Writing,1,2
5203,8d3a58d0.wav,Tearing,1,3
5204,8d3acc31.wav,Shatter,1,1
5205,8d3fff7f.wav,Gong,0,2
5206,8d458e5a.wav,Gong,1,4
5207,8d490c5e.wav,Bass_drum,0,1
5208,8d4a12e6.wav,Trumpet,0,1
5209,8d4f9ffa.wav,Double_bass,1,4
5210,8d50a022.wav,Bark,0,1
5211,8d51290f.wav,Cello,1,3
5212,8d5d3920.wav,Gong,0,2
5213,8d637767.wav,Shatter,0,2
5214,8d647117.wav,Clarinet,0,4
5215,8d6823f1.wav,Chime,1,2
5216,8d72a0b3.wav,Flute,1,2
5217,8d740ee0.wav,Fart,0,1
5218,8d742748.wav,Trumpet,0,3
5219,8d7a9c06.wav,Violin_or_fiddle,0,4
5220,8d7aae4f.wav,Fart,0,1
5221,8d7d7dba.wav,Violin_or_fiddle,1,2
5222,8d7e73e0.wav,Fireworks,0,4
5223,8d8a80b5.wav,Cowbell,1,4
5224,8d8ed10d.wav,Violin_or_fiddle,1,2
5225,8d8fb79c.wav,Glockenspiel,1,2
5226,8d915840.wav,Knock,0,1
5227,8da48ff3.wav,Squeak,1,1
5228,8da5ec66.wav,Shatter,0,2
5229,8da6c391.wav,Saxophone,1,2
5230,8da75280.wav,Acoustic_guitar,1,2
5231,8db20ce5.wav,Chime,0,2
5232,8dccb289.wav,Keys_jangling,1,4
5233,8dd47439.wav,Trumpet,0,1
5234,8dd69b5e.wav,Violin_or_fiddle,0,1
5235,8dde6929.wav,Applause,1,2
5236,8de17a01.wav,Drawer_open_or_close,0,2
5237,8de2c5c4.wav,Hi-hat,0,4
5238,8de5e04d.wav,Acoustic_guitar,0,4
5239,8df80bfa.wav,Bass_drum,0,3
5240,8dfd2855.wav,Acoustic_guitar,0,3
5241,8e02faf0.wav,Knock,0,2
5242,8e07e2e1.wav,Bark,1,4
5243,8e09320a.wav,Fart,1,3
5244,8e0d525a.wav,Chime,0,2
5245,8e112616.wav,Tearing,0,2
5246,8e135724.wav,Saxophone,1,2
5247,8e149650.wav,Tambourine,0,2
5248,8e21023c.wav,Clarinet,0,3
5249,8e26553c.wav,Writing,0,2
5250,8e2d8cf6.wav,Cello,0,2
5251,8e2df31d.wav,Cello,1,3
5252,8e2f7700.wav,Fart,0,4
5253,8e30295e.wav,Computer_keyboard,0,3
5254,8e33db3e.wav,Chime,1,1
5255,8e3eac13.wav,Gong,0,2
5256,8e4222a4.wav,Knock,0,3
5257,8e431770.wav,Microwave_oven,1,1
5258,8e48f5a7.wav,Violin_or_fiddle,0,1
5259,8e54d47b.wav,Oboe,0,1
5260,8e58f5e5.wav,Bark,1,4
5261,8e61b0a5.wav,Squeak,0,2
5262,8e718b85.wav,Trumpet,0,4
5263,8e71e639.wav,Fart,1,1
5264,8e741321.wav,Shatter,0,1
5265,8e7512f7.wav,Snare_drum,0,4
5266,8e7aa2e1.wav,Harmonica,1,3
5267,8e8abdc1.wav,Microwave_oven,1,4
5268,8e985727.wav,Bass_drum,0,3
5269,8e9d1edf.wav,Knock,1,1
5270,8ea4789f.wav,Bass_drum,0,1
5271,8eaa7d44.wav,Trumpet,0,3
5272,8eab7b01.wav,Hi-hat,0,3
5273,8eae7d07.wav,Computer_keyboard,1,2
5274,8eb59f72.wav,Fireworks,0,1
5275,8ebeeb5b.wav,Clarinet,0,1
5276,8ee44fb5.wav,Clarinet,1,4
5277,8eee05c1.wav,Oboe,1,1
5278,8ef998b5.wav,Burping_or_eructation,0,3
5279,8f02b1f2.wav,Tearing,1,2
5280,8f0513e9.wav,Hi-hat,1,4
5281,8f0a4562.wav,Bark,1,1
5282,8f10f476.wav,Hi-hat,1,2
5283,8f15c883.wav,Burping_or_eructation,0,3
5284,8f19ac6d.wav,Cough,0,1
5285,8f19c3a5.wav,Snare_drum,1,1
5286,8f223da9.wav,Saxophone,1,1
5287,8f2fd2f4.wav,Cello,0,2
5288,8f339c50.wav,Acoustic_guitar,0,3
5289,8f399fa2.wav,Tearing,0,1
5290,8f41f868.wav,Shatter,0,4
5291,8f4390df.wav,Cello,0,2
5292,8f4643d4.wav,Cowbell,0,4
5293,8f5cdb59.wav,Harmonica,1,4
5294,8f5d2164.wav,Tambourine,0,3
5295,8f5e0b34.wav,Applause,0,1
5296,8f6071d2.wav,Microwave_oven,0,3
5297,8f6fc115.wav,Clarinet,0,2
5298,8f7a89f4.wav,Gunshot_or_gunfire,1,4
5299,8f85b428.wav,Fart,0,1
5300,8f8ede38.wav,Hi-hat,0,4
5301,8f9ebf7b.wav,Knock,1,3
5302,8fa096bf.wav,Saxophone,1,3
5303,8fa8aab6.wav,Burping_or_eructation,1,1
5304,8fad9735.wav,Clarinet,0,1
5305,8fb0b956.wav,Chime,1,3
5306,8fb1b5af.wav,Harmonica,0,1
5307,8fbdf4c2.wav,Tambourine,0,1
5308,8fda0208.wav,Burping_or_eructation,0,3
5309,8fde3ad1.wav,Tambourine,1,4
5310,8fe0469c.wav,Saxophone,1,3
5311,8fe28f2e.wav,Microwave_oven,1,4
5312,8fe6b850.wav,Writing,0,1
5313,8fed2993.wav,Shatter,0,3
5314,8fefc225.wav,Trumpet,0,2
5315,8ffbd5ae.wav,Cough,0,2
5316,8ffd4ff9.wav,Snare_drum,0,4
5317,901370b6.wav,Clarinet,0,1
5318,90146556.wav,Snare_drum,0,3
5319,9014c39d.wav,Microwave_oven,0,1
5320,9018e669.wav,Writing,0,4
5321,9023308d.wav,Tambourine,0,3
5322,902357e2.wav,Glockenspiel,1,2
5323,902e49cf.wav,Snare_drum,0,3
5324,903f5020.wav,Saxophone,1,1
5325,9053941a.wav,Double_bass,1,1
5326,9060a15f.wav,Cello,0,4
5327,90613d4b.wav,Clarinet,0,4
5328,90683b15.wav,Writing,0,1
5329,906bc87d.wav,Harmonica,0,1
5330,909a890d.wav,Keys_jangling,0,3
5331,90a30800.wav,Fart,0,3
5332,90a3a39c.wav,Flute,1,3
5333,90b05b4d.wav,Flute,0,2
5334,90d2cad4.wav,Writing,0,1
5335,90e2a01d.wav,Gunshot_or_gunfire,1,2
5336,90e7eaec.wav,Fart,0,2
5337,90ecea38.wav,Gunshot_or_gunfire,1,1
5338,90f1b37c.wav,Tambourine,0,2
5339,90f1c05d.wav,Bass_drum,0,4
5340,90fbd4f8.wav,Trumpet,0,1
5341,9104c38a.wav,Microwave_oven,0,2
5342,910dc153.wav,Electric_piano,1,3
5343,911a824f.wav,Drawer_open_or_close,1,2
5344,91214155.wav,Clarinet,0,1
5345,91293e97.wav,Tearing,0,4
5346,912c25f8.wav,Shatter,1,4
5347,9133b9de.wav,Burping_or_eructation,0,2
5348,91363087.wav,Burping_or_eructation,0,4
5349,9147666d.wav,Violin_or_fiddle,1,4
5350,914d75e2.wav,Double_bass,0,2
5351,914df865.wav,Saxophone,0,2
5352,9154e60b.wav,Fart,0,3
5353,9155f4ee.wav,Knock,0,4
5354,91589588.wav,Cello,1,3
5355,915f042e.wav,Snare_drum,0,1
5356,9164250b.wav,Bus,0,4
5357,9168923c.wav,Shatter,1,1
5358,916a1e9e.wav,Knock,0,1
5359,916c8ad4.wav,Glockenspiel,0,1
5360,916d0fc4.wav,Oboe,0,4
5361,916f2fba.wav,Computer_keyboard,0,1
5362,917940e7.wav,Laughter,1,2
5363,918045e3.wav,Trumpet,0,2
5364,91809693.wav,Computer_keyboard,0,4
5365,918d0d06.wav,Saxophone,1,1
5366,918e91ba.wav,Flute,1,2
5367,91ad5777.wav,Oboe,1,1
5368,91c20b98.wav,Snare_drum,0,2
5369,91c86274.wav,Clarinet,0,2
5370,91d51cde.wav,Clarinet,0,3
5371,91dded5f.wav,Squeak,0,2
5372,91dec7b9.wav,Fart,1,3
5373,91f1da02.wav,Squeak,0,1
5374,91f4fbbe.wav,Cello,0,2
5375,92076449.wav,Fireworks,0,4
5376,9208fc8a.wav,Laughter,0,4
5377,920fea97.wav,Burping_or_eructation,0,3
5378,9213bda5.wav,Clarinet,0,3
5379,921eee9d.wav,Bass_drum,1,1
5380,9226c06e.wav,Bass_drum,0,2
5381,92274098.wav,Cough,0,4
5382,922e13bc.wav,Scissors,1,4
5383,92302987.wav,Tearing,0,2
5384,9242007f.wav,Laughter,1,4
5385,924a5edc.wav,Bass_drum,1,2
5386,924ce025.wav,Drawer_open_or_close,0,3
5387,924f77c2.wav,Double_bass,0,1
5388,9250b965.wav,Fart,0,1
5389,92542588.wav,Burping_or_eructation,0,3
5390,9257a715.wav,Squeak,0,1
5391,925de4db.wav,Squeak,1,1
5392,9267faa4.wav,Applause,0,1
5393,92682b7c.wav,Gunshot_or_gunfire,1,2
5394,92729afd.wav,Tearing,0,3
5395,928176ed.wav,Gong,1,3
5396,928dd75c.wav,Fart,0,2
5397,92928711.wav,Hi-hat,0,2
5398,92985f1d.wav,Tearing,0,3
5399,9299a3f6.wav,Tearing,0,3
5400,92a6a9e7.wav,Bark,0,3
5401,92aeecd5.wav,Snare_drum,0,1
5402,92c1d241.wav,Laughter,1,2
5403,92d6bb08.wav,Keys_jangling,1,4
5404,92dddeca.wav,Drawer_open_or_close,0,4
5405,92ed10c3.wav,Keys_jangling,1,3
5406,92f15847.wav,Shatter,1,1
5407,92fd0236.wav,Bark,0,1
5408,93009632.wav,Knock,0,4
5409,93031ffc.wav,Shatter,1,3
5410,930742b0.wav,Keys_jangling,1,1
5411,930d93e8.wav,Clarinet,1,3
5412,9310ee5e.wav,Squeak,0,3
5413,9312a465.wav,Double_bass,0,4
5414,93171d8c.wav,Writing,0,2
5415,93198de4.wav,Snare_drum,0,2
